epoch_ms,q0_w,q1_x,q2_y,q3_z
1785956090172,0.9998044371604919,-0.0021305489353835583,-0.019664989784359932,1.3117498383508064e-05
1785956090183,0.999802827835083,-0.0021313298493623734,-0.019745592027902603,1.3369741282076575e-05
1785956090193,0.9998010396957397,-0.0021317596547305584,-0.019835012033581734,1.3636431503982749e-05
1785956090203,0.9997997283935547,-0.0021320139057934284,-0.01990114338696003,1.3859584214515053e-05
1785956090212,0.9997978210449219,-0.0021324544213712215,-0.0199954342097044,1.4138699953036848e-05
1785956090222,0.9997959733009338,-0.002133339876309037,-0.020088912919163704,1.4428592294279952e-05
1785956090232,0.9997941851615906,-0.002134866314008832,-0.020176757127046585,1.472655185352778e-05
1785956090243,0.9997922778129578,-0.0021357417572289705,-0.020270880311727524,1.5037809134810232e-05
1785956090253,0.9997907280921936,-0.002136603929102421,-0.020347774028778076,1.5318344594561495e-05
1785956090262,0.9997895956039429,-0.0021374537609517574,-0.020402660593390465,1.555583548906725e-05
1785956090272,0.9997881054878235,-0.002137920819222927,-0.020476562902331352,1.583499033586122e-05
1785956090282,0.999786913394928,-0.0021389543544501066,-0.020535137504339218,1.6095436876639724e-05
1785956090293,0.9997850060462952,-0.002140207216143608,-0.020622964948415756,1.6406318536610343e-05
1785956090301,0.9997833371162415,-0.0021401531994342804,-0.020703377202153206,1.666118623688817e-05
1785956090312,0.9997818470001221,-0.002140113851055503,-0.020774763077497482,1.689060627541039e-05
1785956090322,0.9997822642326355,-0.0021410929039120674,-0.02075561136007309,1.695194805506617e-05
1785956090332,0.9997825622558594,-0.0021412563510239124,-0.020740298554301262,1.698813503026031e-05
1785956090342,0.999782919883728,-0.002139709424227476,-0.02072302997112274,1.6993031749734655e-05
1785956090351,0.9997833371162415,-0.0021377205848693848,-0.020703084766864777,1.6994497855193913e-05
1785956090361,0.9997837543487549,-0.002135871909558773,-0.020681992173194885,1.7001326341414824e-05
1785956090372,0.9997841715812683,-0.002134570386260748,-0.02066279947757721,1.7015408957377076e-05
1785956090382,0.9997845888137817,-0.0021338516380637884,-0.020642952993512154,1.7042930267052725e-05
1785956090391,0.9997850060462952,-0.0021331217139959335,-0.020623769611120224,1.7068809029296972e-05
1785956090401,0.9997854232788086,-0.002132710535079241,-0.020603368058800697,1.7103859136113897e-05
1785956090411,0.999785840511322,-0.0021317810751497746,-0.020582977682352066,1.7128206309280358e-05
1785956090421,0.9997862577438354,-0.002131963148713112,-0.020561594516038895,1.7177559129777364e-05
1785956090432,0.9997867345809937,-0.0021335510537028313,-0.02053867280483246,1.725910624372773e-05
1785956090440,0.9997872114181519,-0.0021347878500819206,-0.02051534131169319,1.733431054162793e-05
1785956090451,0.9997876882553101,-0.002135432092472911,-0.020492898300290108,1.7395463146385737e-05
1785956090461,0.9997881650924683,-0.0021357829682528973,-0.020468859001994133,1.7454010958317667e-05
1785956090471,0.9997886419296265,-0.0021363329142332077,-0.020445115864276886,1.7516000298201106e-05
1785956090480,0.9997890591621399,-0.0021366109140217304,-0.020423447713255882,1.7567999748280272e-05
1785956090490,0.9997894763946533,-0.00213675107806921,-0.020402230322360992,1.7616215700400062e-05
1785956090501,0.9997900128364563,-0.002136467956006527,-0.02038108929991722,1.7655629562796094e-05
1785956090511,0.9997904300689697,-0.002135285409167409,-0.020361918956041336,1.767249523254577e-05
1785956090521,0.9997908473014832,-0.002133534522727132,-0.02034132182598114,1.7680833479971625e-05
1785956090530,0.9997912049293518,-0.00213331519626081,-0.020324213430285454,1.771288771124091e-05
1785956090540,0.9997915625572205,-0.0021328756120055914,-0.020307349041104317,1.7739941540639848e-05
1785956090550,0.9997919201850891,-0.0021320106461644173,-0.020291050896048546,1.775714918039739e-05
1785956090561,0.9997921586036682,-0.0021318441722542048,-0.020274091511964798,1.7789936464396305e-05
1785956090569,0.9997925162315369,-0.0021311058662831783,-0.020256569609045982,1.781233004294336e-05
1785956090580,0.9997925162315369,-0.0021311058662831783,-0.020256569609045982,1.781233004294336e-05
1785956090590,0.9997925162315369,-0.0021311058662831783,-0.020256569609045982,1.781233004294336e-05
1785956090600,0.9997925162315369,-0.0021311058662831783,-0.020256569609045982,1.781233004294336e-05
1785956090610,0.9997925162315369,-0.0021311058662831783,-0.020256569609045982,1.781233004294336e-05
1785956090619,0.9997925162315369,-0.0021311058662831783,-0.020256569609045982,1.781233004294336e-05
1785956090629,0.9997925162315369,-0.0021311058662831783,-0.020256569609045982,1.781233004294336e-05
1785956090640,0.9997925162315369,-0.0021311058662831783,-0.020256569609045982,1.781233004294336e-05
1785956090650,0.9997925162315369,-0.0021311058662831783,-0.020256569609045982,1.781233004294336e-05
1785956090659,0.9997925162315369,-0.0021311058662831783,-0.020256569609045982,1.781233004294336e-05
1785956090669,0.9997925162315369,-0.0021311058662831783,-0.020256569609045982,1.781233004294336e-05
1785956090679,0.9997925162315369,-0.0021311058662831783,-0.020256569609045982,1.781233004294336e-05
1785956090690,0.9997925162315369,-0.0021311058662831783,-0.020256569609045982,1.781233004294336e-05
1785956090698,0.9997925162315369,-0.0021311058662831783,-0.020256569609045982,1.781233004294336e-05
1785956090709,0.9997925162315369,-0.0021311058662831783,-0.020256569609045982,1.781233004294336e-05
1785956090719,0.9997925162315369,-0.0021311058662831783,-0.020256569609045982,1.781233004294336e-05
1785956090729,0.9997925162315369,-0.0021311058662831783,-0.020256569609045982,1.781233004294336e-05
1785956090739,0.9997925162315369,-0.0021311058662831783,-0.020256569609045982,1.781233004294336e-05
1785956090748,0.9997946619987488,-0.002129508415237069,-0.020151546224951744,-6.13533629802987e-05
1785956090758,0.9997888207435608,-0.0014891300816088915,-0.02049737237393856,0.00014940845721866935
1785956090769,0.9997934699058533,0.0007804517517797649,-0.020242225378751755,0.0016644180286675692
1785956090779,0.9998185038566589,0.0017919448437169194,-0.018673518672585487,0.0033234867732971907
1785956090788,0.9998812675476074,0.00046510176616720855,-0.013312057591974735,0.007741202134639025
1785956090798,0.9999131560325623,-0.0011583230225369334,-0.005746742244809866,0.011803003959357738
1785956090808,0.9999368786811829,-0.007460806518793106,-0.0028694907668977976,0.007896475493907928
1785956090818,0.9999089241027832,-0.010375420562922955,-0.00582533422857523,0.006372875068336725
1785956090829,0.9998574256896973,-0.014439946040511131,-0.007042341865599155,0.005198132246732712
1785956090837,0.9997875690460205,-0.0191121157258749,-0.0069289798848330975,0.003399670822545886
1785956090848,0.9996904730796814,-0.023761266842484474,-0.00720003480091691,0.0015823014546185732
1785956090858,0.99958336353302,-0.028120124712586403,-0.006494502536952496,0.0003671138547360897
1785956090868,0.9994822144508362,-0.03186028078198433,-0.0044298130087554455,-0.0007105443510226905
1785956090877,0.9993749856948853,-0.035278793424367905,-0.0014086865121498704,-0.0016803356120362878
1785956090889,0.999259352684021,-0.03833823278546333,0.002040924271568656,-0.002580462023615837
1785956090898,0.9991258382797241,-0.04124617576599121,0.005846038460731506,-0.003482415108010173
1785956090908,0.9989946484565735,-0.04373876005411148,0.008753122761845589,-0.004461910575628281
1785956090918,0.9988426566123962,-0.04635430499911308,0.011508273892104626,-0.005670683458447456
1785956090927,0.998669445514679,-0.048936598002910614,0.01448693685233593,-0.007390710990875959
1785956090937,0.9984824061393738,-0.05127624049782753,0.017801448702812195,-0.009315083734691143
1785956090947,0.9982832670211792,-0.05342145636677742,0.021266063675284386,-0.01114395447075367
1785956090958,0.9980725646018982,-0.055513639003038406,0.024472681805491447,-0.013056062161922455
1785956090968,0.9978225827217102,-0.05767776817083359,0.02813444472849369,-0.015223247930407524
1785956090977,0.9975676536560059,-0.059418804943561554,0.03259650990366936,-0.016298582777380943
1785956090987,0.9973767995834351,-0.060540974140167236,0.03606022521853447,-0.01654953323304653
1785956090997,0.9972476363182068,-0.06044586002826691,0.03988561034202576,-0.015891175717115402
1785956091007,0.9972197413444519,-0.058174680918455124,0.04515090957283974,-0.011392148211598396
1785956091016,0.9974563121795654,-0.05205573886632919,0.0484359972178936,-0.005002032965421677
1785956091026,0.9980767369270325,-0.042575404047966,0.045051366090774536,-0.0007666919846087694
1785956091037,0.9990776181221008,-0.029986893758177757,0.03050786815583706,-0.0037260588724166155
1785956091047,0.9998155832290649,-0.01124715805053711,0.00286525534465909,-0.015299716033041477
1785956091056,0.9989631175994873,0.019602779299020767,-0.029153447598218918,-0.02895629219710827
1785956091066,0.9988166093826294,0.024596864357590675,-0.03758895769715309,-0.01864015683531761
1785956091076,0.9988746047019958,0.020229903981089592,-0.03870410844683647,-0.018501048907637596
1785956091086,0.9989597797393799,0.01978529989719391,-0.036666933447122574,-0.01853192411363125
1785956091097,0.9989393949508667,0.01991848088800907,-0.03714285418391228,-0.01853608340024948
1785956091106,0.9989413022994995,0.01928679272532463,-0.037475794553756714,-0.018434517085552216
1785956091116,0.9989671111106873,0.01899932511150837,-0.03701651096343994,-0.018257761374115944
1785956091126,0.998935878276825,0.020125307142734528,-0.03728434816002846,-0.018220562487840652
1785956091136,0.9989166259765625,0.02105596847832203,-0.037301305681467056,-0.018185816705226898
1785956091145,0.9989060163497925,0.021943265572190285,-0.037093959748744965,-0.018148120492696762
1785956091155,0.9988934993743896,0.02281424030661583,-0.03692048043012619,-0.018111737444996834
1785956091166,0.9988799095153809,0.023475414142012596,-0.036852020770311356,-0.018153997138142586
1785956091176,0.9988732933998108,0.023863274604082108,-0.03676293417811394,-0.018200712278485298
1785956091185,0.9988638758659363,0.02441321313381195,-0.03666656091809273,-0.018177999183535576
1785956091195,0.9989015460014343,0.023829041048884392,-0.0360230952501297,-0.01816931925714016
1785956091205,0.9989367127418518,0.023179516196250916,-0.035468149930238724,-0.018168697133660316
1785956091215,0.9989725351333618,0.022434383630752563,-0.034933846443891525,-0.018175065517425537
1785956091226,0.9990056753158569,0.02161780744791031,-0.034490104764699936,-0.018187273293733597
1785956091234,0.9990350008010864,0.020817941054701805,-0.034122806042432785,-0.018200749531388283
1785956091245,0.9990593791007996,0.02018449641764164,-0.033784542232751846,-0.018207527697086334
1785956091255,0.9990788102149963,0.019654003903269768,-0.03352036699652672,-0.01821143925189972
1785956091265,0.9990984797477722,0.019191443920135498,-0.033199988305568695,-0.018210919573903084
1785956091274,0.9991151094436646,0.018852058798074722,-0.03289622440934181,-0.018205778673291206
1785956091284,0.9997028708457947,-0.00041277988930232823,-0.016550373286008835,-0.01789061352610588
1785956091294,0.9996952414512634,-0.001341622555628419,-0.01697332225739956,-0.01787315495312214
1785956091305,0.9996964335441589,-0.0012421882711350918,-0.016917087137699127,-0.017871512100100517
1785956091315,0.9996979832649231,-0.001099041779525578,-0.01683872751891613,-0.017869019880890846
1785956091324,0.9996991157531738,-0.0009661290096119046,-0.01677807979285717,-0.01786651276051998
1785956091334,0.9996993541717529,-0.0008698445744812489,-0.016772039234638214,-0.017864549532532692
1785956091344,0.9996995329856873,-0.000802869675680995,-0.016767002642154694,-0.01786319725215435
1785956091355,0.999699592590332,-0.0008060387917794287,-0.016762500628829002,-0.017863141372799873
1785956091365,0.999699592590332,-0.0008953956421464682,-0.016758300364017487,-0.017864640802145004
1785956091375,0.9996995329856873,-0.0010085568064823747,-0.016753578558564186,-0.017866622656583786
1785956091384,0.9996994137763977,-0.0011623584432527423,-0.01674799993634224,-0.01786939613521099
1785956091394,0.9996992945671082,-0.0012869371566921473,-0.016742223873734474,-0.017871713265776634
1785956091404,0.9996992349624634,-0.0013862623600289226,-0.01673641987144947,-0.017873570322990417
1785956091415,0.9996991157531738,-0.001497540040872991,-0.016730453819036484,-0.017875580117106438
1785956091423,0.9996989965438843,-0.001595621695742011,-0.016725728288292885,-0.017877280712127686
1785956091434,0.9996989369392395,-0.0016700717387720942,-0.016721077263355255,-0.017878524959087372
1785956091444,0.9996988773345947,-0.0017392850713804364,-0.01671610400080681,-0.017879649996757507
1785956091454,0.9996989965438843,-0.0017436284106224775,-0.01671070046722889,-0.01787956990301609
1785956091463,0.999699056148529,-0.0017488020239397883,-0.016705917194485664,-0.01787947677075863
1785956091473,0.9996991157531738,-0.0017537974053993821,-0.016701579093933105,-0.017879387363791466
1785956091483,0.9996991157531738,-0.001756604528054595,-0.01670006476342678,-0.017879338935017586
1785956091494,0.9996992349624634,-0.001705568633042276,-0.0167000163346529,-0.01787843182682991
1785956091502,0.9996992349624634,-0.0017056236974895,-0.01669965125620365,-0.01787842996418476
1785956091513,0.9996992349624634,-0.0017047205474227667,-0.016698911786079407,-0.017878444865345955
1785956091523,0.9996993541717529,-0.001644238829612732,-0.016698837280273438,-0.017877496778964996
1785956091533,0.9996994733810425,-0.001574134104885161,-0.016699498519301414,-0.017876382917165756
1785956091542,0.9996994733810425,-0.0015719914808869362,-0.01669836789369583,-0.017876416444778442
1785956091552,0.999699592590332,-0.0015022074803709984,-0.016697952523827553,-0.017875295132398605
1785956091563,0.9996996521949768,-0.0015015541575849056,-0.016695702448487282,-0.017875302582979202
1785956091573,0.9996997117996216,-0.0015015252865850925,-0.01669113151729107,-0.017875296995043755
1785956091583,0.9996998310089111,-0.0015032008523121476,-0.01668395847082138,-0.01787525974214077
1785956091592,0.9996998906135559,-0.0015626191161572933,-0.016676511615514755,-0.017876192927360535
1785956091602,0.9996999502182007,-0.0015640731435269117,-0.01667121797800064,-0.017876161262392998
1785956091612,0.9997000098228455,-0.0015661694342270494,-0.01666632853448391,-0.017876120284199715
1785956091623,0.9997000694274902,-0.0015672229928895831,-0.01666376367211342,-0.017876099795103073
1785956091631,0.9997000694274902,-0.0015674835303798318,-0.016662266105413437,-0.017876094207167625
1785956091642,0.9997001886367798,-0.0015674852766096592,-0.016661591827869415,-0.017876096069812775
1785956091652,0.9997001886367798,-0.001567054190672934,-0.016661211848258972,-0.01787610352039337
1785956091662,0.9997001886367798,-0.0015655593015253544,-0.01666090078651905,-0.01787612773478031
1785956091672,0.9997001886367798,-0.0015640670899301767,-0.01666102558374405,-0.01787615194916725
1785956091681,0.9997002482414246,-0.001509479247033596,-0.01666199043393135,-0.01787530817091465
1785956091691,0.9997002482414246,-0.0015077776042744517,-0.016661733388900757,-0.01787533611059189
1785956091702,0.9997003078460693,-0.001454733544960618,-0.016662362962961197,-0.017874466255307198
1785956091712,0.9997003078460693,-0.0014545065350830555,-0.01666134223341942,-0.017874468117952347
1785956091721,0.9997003674507141,-0.0014545510057359934,-0.01665826514363289,-0.01787446439266205
1785956091731,0.9997004866600037,-0.001455979305319488,-0.01665228046476841,-0.01787443272769451
1785956091741,0.9997006058692932,-0.0014584680320695043,-0.01664683036506176,-0.01787438429892063
1785956091752,0.9997006058692932,-0.0015306876739487052,-0.0166372861713171,-0.01787544973194599
1785956091760,0.9997007250785828,-0.0015354049392044544,-0.016629217192530632,-0.01787536032497883
1785956091771,0.9997007846832275,-0.0015393438516184688,-0.016623960807919502,-0.01787528768181801
1785956091781,0.9997008442878723,-0.0015418679686263204,-0.01661987602710724,-0.017875241115689278
1785956091791,0.9997009038925171,-0.0015426418976858258,-0.016617486253380775,-0.017875224351882935
1785956091801,0.9997009038925171,-0.0015426342142745852,-0.016616636887192726,-0.017875224351882935
1785956091810,0.9997009038925171,-0.0015420246636494994,-0.01661628670990467,-0.01787523366510868
1785956091820,0.9997009038925171,-0.001541449804790318,-0.016616104170680046,-0.017875242978334427
1785956091831,0.9997009038925171,-0.0015401230193674564,-0.016615623608231544,-0.017875265330076218
1785956091841,0.9997009038925171,-0.001538543147034943,-0.01661509834229946,-0.017875291407108307
1785956091850,0.9997009038925171,-0.0015372851630672812,-0.01661449484527111,-0.01787531189620495
1785956091860,0.9997009038925171,-0.0015365652507171035,-0.016613420099020004,-0.017875323072075844
1785956091870,0.9997010231018066,-0.001536420313641429,-0.016612818464636803,-0.017875326797366142
1785956091880,0.9997010231018066,-0.0015365293947979808,-0.01661185547709465,-0.017875323072075844
1785956091891,0.9997010231018066,-0.0015368653694167733,-0.016610456630587578,-0.017875315621495247
1785956091899,0.9997010231018066,-0.0015371119370684028,-0.016608968377113342,-0.0178753100335598
1785956091910,0.9997011423110962,-0.0015371133340522647,-0.016607586294412613,-0.0178753100335598
1785956091920,0.9997011423110962,-0.0015367459272965789,-0.016605868935585022,-0.017875313758850098
1785956091930,0.999701201915741,-0.00153598643373698,-0.016603020951151848,-0.017875323072075844
1785956091939,0.999701201915741,-0.0015355221694335341,-0.016601359471678734,-0.01787532866001129
1785956091949,0.999701201915741,-0.0015354594215750694,-0.016599910333752632,-0.01787532866001129
1785956091960,0.999701201915741,-0.001535283518023789,-0.016598308458924294,-0.01787533052265644
1785956091970,0.9997012615203857,-0.0015353505732491612,-0.016596442088484764,-0.017875326797366142
1785956091980,0.9997012615203857,-0.0015354510396718979,-0.016594717279076576,-0.017875323072075844
1785956091989,0.9997012615203857,-0.0015354692004621029,-0.016593661159276962,-0.017875321209430695
1785956091999,0.9997013211250305,-0.001536017283797264,-0.01659182645380497,-0.0178753100335598
1785956092009,0.9997013807296753,-0.0015370385954156518,-0.016589270904660225,-0.017875289544463158
1785956092020,0.9997014403343201,-0.0015384180005639791,-0.01658598892390728,-0.01787526346743107
1785956092028,0.9997014403343201,-0.0015920718433335423,-0.016583029180765152,-0.017876116558909416
1785956092039,0.9997014403343201,-0.0015934598632156849,-0.01658199355006218,-0.017876092344522476
1785956092049,0.9997014403343201,-0.0015941224992275238,-0.016581041738390923,-0.01787607930600643
1785956092059,0.9997014403343201,-0.0015941353049129248,-0.01658070832490921,-0.01787607930600643
1785956092069,0.9997014403343201,-0.0015938678989186883,-0.01657991111278534,-0.01787608303129673
1785956092078,0.9997014403343201,-0.0015931471716612577,-0.016578977927565575,-0.017876094207167625
1785956092088,0.9997014403343201,-0.0015920511214062572,-0.01657780259847641,-0.01787611097097397
1785956092099,0.9997015595436096,-0.0015914923278614879,-0.016576770693063736,-0.017876120284199715
1785956092109,0.9997015595436096,-0.0015909373760223389,-0.016575710847973824,-0.01787612773478031
1785956092118,0.9997015595436096,-0.0015907458728179336,-0.016574012115597725,-0.01787612959742546
1785956092128,0.9997016191482544,-0.0015906643820926547,-0.01657159812748432,-0.01787612773478031
1785956092138,0.9997016787528992,-0.0015909371431916952,-0.01656833291053772,-0.017876118421554565
1785956092148,0.9997016787528992,-0.0016450276598334312,-0.016562888398766518,-0.01787698082625866
1785956092159,0.9997015595436096,-0.001741182990372181,-0.016556747257709503,-0.017878521233797073
1785956092168,0.9997013211250305,-0.00192865333519876,-0.01654856652021408,-0.01788150891661644
1785956092178,0.9997233152389526,-0.0020222782623022795,-0.016538411378860474,-0.01660369336605072
1785956092188,0.999729573726654,-0.002030998235568404,-0.01653485931456089,-0.016230033710598946
1785956092198,0.9997360110282898,-0.001900200149975717,-0.016535034403204918,-0.015833668410778046
1785956092207,0.9997442960739136,-0.0017654779367148876,-0.016467547044157982,-0.015399924479424953
1785956092217,0.999751091003418,-0.0016998409992083907,-0.016467610374093056,-0.014951404184103012
1785956092228,0.9997570514678955,-0.0017066430300474167,-0.0164665374904871,-0.014551466330885887
1785956092238,0.9997636675834656,-0.0017826800467446446,-0.016464127227663994,-0.014089507050812244
1785956092248,0.9997695684432983,-0.0019652065820991993,-0.016459785401821136,-0.01363444048911333
1785956092257,0.9997724890708923,-0.0023274868726730347,-0.01652998849749565,-0.013282369822263718
1785956092267,0.9997748136520386,-0.0031668900046497583,-0.01650691218674183,-0.012948722578585148
1785956092277,0.9997764825820923,-0.003862005425617099,-0.01649124175310135,-0.012649590149521828
1785956092288,0.9997828006744385,-0.0038654166273772717,-0.016347995027899742,-0.012334393337368965
1785956092296,0.9997854828834534,-0.0037994123995304108,-0.016348088160157204,-0.012136227451264858
1785956092307,0.9997895359992981,-0.0038048336282372475,-0.016346829012036324,-0.011804692447185516
1785956092317,0.9997929930686951,-0.003809823654592037,-0.016345664858818054,-0.011499467305839062
1785956092327,0.99979567527771,-0.0037448550574481487,-0.01634564809501171,-0.011287849396467209
1785956092336,0.9998002052307129,-0.004022856708616018,-0.01623082160949707,-0.010950672440230846
1785956092346,0.9998027086257935,-0.004026574082672596,-0.0162298996001482,-0.010721681639552116
1785956092356,0.999805748462677,-0.004031187389045954,-0.016228755936026573,-0.010437504388391972
1785956092367,0.9998079538345337,-0.003983866889029741,-0.016286084428429604,-0.010146974585950375
1785956092377,0.9998112916946411,-0.004190792795270681,-0.016282351687550545,-0.009723960421979427
1785956092386,0.9998128414154053,-0.004196478985249996,-0.016366371884942055,-0.009425378404557705
1785956092396,0.9998140335083008,-0.00426672026515007,-0.01648535393178463,-0.009062783792614937
1785956092406,0.999815046787262,-0.004337259102612734,-0.016598979011178017,-0.008679157122969627
1785956092417,0.9998152852058411,-0.004433507565408945,-0.016733631491661072,-0.00834324024617672
1785956092425,0.9998149275779724,-0.004527334123849869,-0.016832003369927406,-0.008133790455758572
1785956092437,0.9998146891593933,-0.004584111738950014,-0.016910742968320847,-0.00796391163021326
1785956092446,0.9998155236244202,-0.004644229542464018,-0.016909677535295486,-0.007833327166736126
1785956092456,0.9998165369033813,-0.004704969935119152,-0.016908440738916397,-0.007665903773158789
1785956092466,0.9998180866241455,-0.004708440974354744,-0.016907474026083946,-0.007460662629455328
1785956092475,0.9998206496238708,-0.004645191133022308,-0.01690654642879963,-0.007154273334890604
1785956092485,0.9998236894607544,-0.004496246576309204,-0.016906142234802246,-0.006826807279139757
1785956092496,0.9998267292976379,-0.004354855976998806,-0.016905562952160835,-0.006471716798841953
1785956092506,0.9998317956924438,-0.004281405359506607,-0.01676238887012005,-0.006092086434364319
1785956092516,0.9998371601104736,-0.004229438491165638,-0.01660316064953804,-0.005681299604475498
1785956092525,0.9998409748077393,-0.00423577381297946,-0.016501465812325478,-0.0052659641951322556
1785956092535,0.999844491481781,-0.004240167327225208,-0.016383077949285507,-0.004962901119142771
1785956092545,0.9998471140861511,-0.004339916631579399,-0.016297057271003723,-0.004633254837244749
1785956092556,0.9998499155044556,-0.004482956137508154,-0.016189441084861755,-0.004225443117320538
1785956092565,0.9998521208763123,-0.0046906061470508575,-0.01612330786883831,-0.0037395216058939695
1785956092575,0.9998530745506287,-0.0048355055041611195,-0.01612044684588909,-0.0032417583279311657
1785956092585,0.9998545050621033,-0.004909119103103876,-0.01611732505261898,-0.0026409856509417295
