epoch_ms,q0_w,q1_x,q2_y,q3_z,time_s
1785956091263,0.995354950428009,0.0951730385422706,0.0120443841442465,0.0080936159938573,0.212
1785956091272,0.9956566095352172,0.0922097191214561,0.0114356093108654,0.0058741504326462,0.221
1785956091282,0.9999000430107116,-0.0037331534549593,-0.0126150222495198,0.0051756286993622,0.231
1785956091292,0.9999513626098632,-0.0031359803397208,-0.0085787726566195,0.0037162154912948,0.241
1785956091303,0.9999677538871764,-0.0035583365242928,-0.0062627247534692,0.0035687435884028,0.252
1785956091313,0.9999679923057556,-0.0034899436868727,-0.0062630698084831,0.003569180611521,0.262
1785956091323,0.9999679327011108,-0.0034940214827656,-0.0062680025584995,0.0035691887605935,0.272
1785956091333,0.999967873096466,-0.0034974336158484,-0.0062735900282859,0.003569190390408,0.282
1785956091344,0.999964714050293,-0.0036488834302872,-0.006369387730956,0.004069291986525,0.293
1785956091352,0.9999597072601318,-0.0038684182800352,-0.0063782255165278,0.0049735750071704,0.301
1785956091363,0.9999510645866394,-0.0041902684606611,-0.0063820914365351,0.0062924539670348,0.312
1785956091373,0.9999468326568604,-0.004517126828432,-0.0063960035331547,0.0067002363502979,0.322
1785956091383,0.9999410510063172,-0.0047714505344629,-0.0064106602221727,0.0073534836992621,0.332
1785956091393,0.9999397993087769,-0.0048950714990496,-0.0064253690652549,0.0074322591535747,0.342
1785956091404,0.9999397993087769,-0.0048781963996589,-0.0064376532100141,0.0074320905841887,0.353
1785956091414,0.9999401569366456,-0.0047979606315493,-0.0064482940360903,0.0074324118904769,0.363
1785956091424,0.999940812587738,-0.0046390434727072,-0.0064564244821667,0.0074333124794065,0.373
1785956091433,0.9999393224716188,-0.0045217084698379,-0.006460927426815,0.0076950164511799,0.382
1785956091443,0.9999388456344604,-0.0045205354690551,-0.0064646834507584,0.0077589079737663,0.392
1785956091454,0.9999261498451232,-0.0045524952001869,-0.0064742271788418,0.0092236716300249,0.403
1785956091464,0.9999243021011353,-0.0046166270039975,-0.0064799902029335,0.0093937348574399,0.413
1785956091474,0.9999237060546876,-0.0047004432417452,-0.0064854128286242,0.0093930810689926,0.423
1785956091484,0.9999237656593324,-0.0046991161070764,-0.006491033360362,0.0093930466100573,0.433
1785956091495,0.9999241828918456,-0.00469691446051,-0.0064991223625838,0.0093397423624992,0.444
1785956091505,0.99992436170578,-0.004639159888029,-0.0065095135942101,0.0093400087207555,0.454
1785956091514,0.999924898147583,-0.0045058666728436,-0.0065206573344767,0.0093407500535249,0.463
1785956091524,0.9999256134033204,-0.0043447404168546,-0.0065333088859915,0.0093416534364223,0.473
1785956091534,0.9999260306358336,-0.0042204386554658,-0.0065431878902018,0.0093423249199986,0.483
1785956091544,0.9999263286590576,-0.0041490951552987,-0.0065523134544491,0.0093426536768674,0.493
1785956091555,0.9999262690544128,-0.0041429763659834,-0.0065611698664724,0.0093425763770937,0.504
1785956091565,0.999926209449768,-0.0041386689990758,-0.0065666236914694,0.0093425251543521,0.514
1785956091575,0.9999259114265442,-0.0042059710249304,-0.0065703592263162,0.0093420445919036,0.524
1785956091585,0.9999255537986756,-0.0042848656885325,-0.006572744809091,0.0093415053561329,0.534
1785956091596,0.9999255537986756,-0.0042842952534556,-0.0065746149048209,0.0093414932489395,0.545
1785956091604,0.9999255537986756,-0.004284193739295,-0.0065762149170041,0.0093414857983589,0.553
1785956091615,0.9999255537986756,-0.0042839339002966,-0.0065788011997938,0.0093414727598428,0.564
1785956091625,0.9999254941940308,-0.0042822645045816,-0.00658376282081,0.0093414401635527,0.574
1785956091635,0.999925434589386,-0.0042791636660695,-0.0065920208580791,0.0093413842841982,0.584
1785956091645,0.9999252557754515,-0.0043282555416226,-0.0066007538698613,0.0093409707769751,0.594
1785956091656,0.9999251961708068,-0.0043217265047132,-0.0066123553551733,0.0093408767133951,0.605
1785956091666,0.999925136566162,-0.0043122679926455,-0.0066283917985856,0.0093407444655895,0.615
1785956091676,0.9999250769615172,-0.0043021906167268,-0.0066442782990634,0.0093406084924936,0.625
1785956091685,0.9999250769615172,-0.0042933146469295,-0.0066576669923961,0.0093404911458492,0.634
1785956091695,0.9999249577522278,-0.0042858342640101,-0.006668462883681,0.0093403933569788,0.644
1785956091706,0.999924898147583,-0.0042803124524652,-0.006677490659058,0.0093403179198503,0.655
1785956091716,0.9999248385429382,-0.004277198575437,-0.0066844983957707,0.0093402666971087,0.665
1785956091726,0.9999247789382936,-0.004275759216398,-0.0066894576884806,0.0093402359634637,0.675
1785956091736,0.9999247789382936,-0.0042755948379635,-0.0066915191709995,0.0093402257189154,0.685
1785956091747,0.9999247789382936,-0.0042759021744132,-0.0066932360641658,0.00934022013098,0.696
1785956091757,0.9999247789382936,-0.0042764921672642,-0.0066949077881872,0.0093402164056897,0.706
1785956091767,0.9999244809150696,-0.0043405597098171,-0.0066966121084988,0.0093397852033376,0.716
1785956091776,0.9999241828918456,-0.0044090552255511,-0.0066999038681387,0.0093393046408891,0.725
1785956091786,0.9999240040779114,-0.0044611478224396,-0.0067050149664282,0.0093389200046658,0.735
1785956091796,0.9999239444732666,-0.0044593317434191,-0.0067108296789228,0.0093388818204402,0.745
1785956091807,0.9999238848686218,-0.0044559827074408,-0.0067175952717661,0.0093388287350535,0.756
1785956091817,0.999923825263977,-0.0044505982659757,-0.006726530380547,0.0093387523666024,0.766
1785956091827,0.999923825263977,-0.0044436720199882,-0.0067377355881035,0.0093386555090546,0.776
1785956091837,0.999923825263977,-0.0044365222565829,-0.0067476327531039,0.0093385633081197,0.786
1785956091848,0.999923825263977,-0.0044296979904174,-0.0067554432898759,0.0093384822830557,0.797
1785956091856,0.9999237656593324,-0.004424013197422,-0.0067625856027007,0.0093384124338626,0.805
1785956091867,0.9999237060546876,-0.0044197435490787,-0.0067686969414353,0.0093383565545082,0.816
1785956091877,0.9999236464500428,-0.0044155600480735,-0.0067755589261651,0.009338297881186,0.826
1785956091887,0.9999234676361084,-0.0044647688046097,-0.0067836595699191,0.0093378769233822,0.836
1785956091897,0.999923050403595,-0.0045412261970341,-0.0067906710319221,0.0093372827395796,0.846
1785956091908,0.9999227523803712,-0.004597027786076,-0.0067976876161992,0.0093368357047438,0.857
1785956091918,0.9999223351478576,-0.0046696267090737,-0.0068030129186809,0.0093362936750054,0.867
1785956091928,0.9999216794967652,-0.0047942115925252,-0.0068093384616076,0.009335377253592,0.877
1785956091937,0.9999210834503174,-0.0049075721763074,-0.006816760636866,0.0093345222994685,0.886
1785956091947,0.9999205470085144,-0.0050208764150738,-0.0068244035355746,0.0093336645513772,0.896
1785956091957,0.9999200105667114,-0.0051125106401741,-0.0068317172117531,0.0093329492956399,0.906
1785956091968,0.9999195337295532,-0.0051936414092779,-0.0068383989855647,0.0093323085457086,0.917
1785956091978,0.9999195337295532,-0.0051907701417803,-0.0068423207849264,0.0093322684988379,0.927
1785956091988,0.9999195337295532,-0.0051894709467887,-0.0068453447893261,0.0093322433531284,0.937
1785956091998,0.9999195337295532,-0.0051884772256016,-0.0068481117486953,0.0093322219327092,0.947
1785956092009,0.9999195337295532,-0.0051868516020476,-0.0068511413410305,0.0093321949243545,0.958
1785956092018,0.9999195337295532,-0.0051851160824298,-0.0068549569696187,0.009332163259387,0.967
1785956092028,0.9999195337295532,-0.0051845307461917,-0.0068573071621358,0.0093321464955806,0.977
1785956092038,0.9999201893806458,-0.0051312283612787,-0.0067914561368525,0.0093321278691291,0.987
1785956092048,0.9999213218688964,-0.0050123208202421,-0.006713084410876,0.0093324305489659,0.997
1785956092059,0.9999225735664368,-0.0048821829259395,-0.0066252234391868,0.0093327425420284,1.008
1785956092069,0.9999241828918456,-0.004720349330455,-0.0065001877956092,0.0093330843374133,1.018
1785956092079,0.999926209449768,-0.0044938982464373,-0.0063533843494951,0.0093337381258606,1.028
1785956092089,0.9999272227287292,-0.0044043972156941,-0.0062431562691926,0.0093336850404739,1.038
1785956092098,0.9999276399612428,-0.0043981745839118,-0.0061866044998168,0.0093333357945084,1.047
1785956092108,0.9999260306358336,-0.0047372188419103,-0.0063001685775816,0.0092623103410005,1.057
1785956092119,0.9999269247055054,-0.0046590096317231,-0.0062246941961348,0.0092623522505164,1.068
1785956092129,0.9999287128448486,-0.004552821163088,-0.0060949316248297,0.0092091178521513,1.078
1785956092139,0.9999309182167052,-0.0043472284451127,-0.0058568646200001,0.0092092752456665,1.088
1785956092149,0.9999329447746276,-0.0042309598065912,-0.0056832721456885,0.0091559281572699,1.098
1785956092160,0.9999346733093262,-0.0041046743281185,-0.0054774740710854,0.0091557605192065,1.109
1785956092170,0.9999375343322754,-0.003804876236245,-0.0050366255454719,0.009224877692759,1.119
1785956092179,0.9999451637268066,-0.0043945391662418,-0.0042774816974997,0.0084890220314264,1.128
1785956092189,0.9999518990516664,-0.0042747291736304,-0.0031975556630641,0.0082235317677259,1.138
1785956092199,0.9999566674232484,-0.0040979553014039,-0.0022209347225725,0.0080493250861763,1.148
1785956092209,0.9999579787254332,-0.0040473826229572,-0.0016977526247501,0.0080471942201256,1.158
1785956092220,0.999958872795105,-0.0039728060364723,-0.0013459539040923,0.0080458233132958,1.169
1785956092230,0.9999592900276184,-0.0039744582027196,-0.0010388288646936,0.0080445455387234,1.179
1785956092240,0.9999610185623168,-0.0038882775697857,-0.0006870760698802,0.0078993896022439,1.189
1785956092250,0.9999627470970154,-0.0037482886109501,-0.0004462375654838,0.0077706477604806,1.199
1785956092261,0.9999644160270692,-0.0036229810211807,-0.0003655390755739,0.0076211551204323,1.21
1785956092269,0.9999662041664124,-0.0034661185927689,-0.0002813639002852,0.0074610761366784,1.218
1785956092280,0.9999670386314392,-0.0034628524444997,-0.0001898687914945,0.0073488829657435,1.229
1785956092290,0.9999675750732422,-0.0034591362345963,-0.000134322384838,0.0072794337756931,1.239
1785956092300,0.999967098236084,-0.0036034025251865,-7.146946882130578e-05,0.0072791934944689,1.249
1785956092310,0.9999665021896362,-0.0037636863999068,-3.4065451472997665e-06,0.0072789322584867,1.259
1785956092321,0.9999662041664124,-0.0038382452912628,-3.949271558667533e-06,0.0072789317928254,1.27
1785956092331,0.9999659061431884,-0.0039128041826188,-4.4919979700353e-06,0.0072789313271641,1.28
1785956092341,0.9999659061431884,-0.003913695923984,0.0001179971004603,0.0072784521616995,1.29
1785956092350,0.9999664425849916,-0.0038557616062462,0.0002087463653879,0.0072248331271111,1.299
1785956092360,0.9999670386314392,-0.0038562410045415,0.000272317440249,0.0071393721736967,1.309
1785956092371,0.999967634677887,-0.0038562642876058,0.0002719888288993,0.0070541575551033,1.32
1785956092381,0.9999672770500184,-0.0039414758794009,0.000271387718385,0.0070541808381676,1.33
1785956092391,0.9999669790267944,-0.0040160347707569,0.000270861753961,0.007054200861603,1.34
1785956092401,0.9999666213989258,-0.0041006072424352,0.0001796970318537,0.0070545878261327,1.35
1785956092412,0.9999666213989258,-0.0041006072424352,0.0001796970318537,0.0070545878261327,1.361
1785956092422,0.999967098236084,-0.0041006188839674,0.0001794349518604,0.0069906786084175,1.371
1785956092431,0.9999677538871764,-0.004100636113435,0.0001790418173186,0.0068948110565543,1.38
1785956092441,0.9999678134918212,-0.0041019953787326,0.0003760997788049,0.0068940040655434,1.39
1785956092451,0.9999687075614928,-0.0040497942827641,0.0005251072579994,0.0067761987447738,1.4
1785956092461,0.99997079372406,-0.0041257757693529,0.0007041711360216,0.0064026676118373,1.41
1785956092472,0.9999719858169556,-0.0041276793926954,0.0009748313459567,0.0061671934090554,1.421
1785956092482,0.9999731779098512,-0.0041278661228716,0.0009740398963913,0.0059754513204097,1.431
1785956092492,0.9999736547470092,-0.0041289296932518,0.0011333526344969,0.0058629447594285,1.441
1785956092502,0.9999753832817078,-0.0041310940869152,0.0014318787725642,0.0055037941783666,1.451
1785956092513,0.9999775290489196,-0.0041322475299239,0.0015205182135105,0.0050453576259315,1.462
1785956092521,0.999978244304657,-0.0041324663907289,0.0015199239132925,0.0049015521071851,1.47
1785956092532,0.9999796152114868,-0.004132489208132,0.0014442817773669,0.0046462006866931,1.481
1785956092542,0.999980330467224,-0.0040776068344712,0.0010982978856191,0.0046475548297166,1.491
1785956092552,0.999978482723236,-0.0043818862177431,0.0001550301676616,0.0048861037939786,1.501
1785956092562,0.9999791383743286,-0.0044542420655488,-0.0003044227196369,0.0046590939164161,1.511
1785956092573,0.9999792575836182,-0.0045430744066834,-0.0006623691297136,0.0045168502256274,1.522
1785956092583,0.9999799132347108,-0.0045418716035783,-0.0009028954082168,0.0043368488550186,1.532
1785956092593,0.9999791979789734,-0.0046158786863088,-0.0010414791759103,0.0043906806968152,1.542
1785956092602,0.9999791979789734,-0.0046158786863088,-0.0010414791759103,0.0043906806968152,1.551
1785956092612,0.9999791979789734,-0.0046158786863088,-0.0010414791759103,0.0043906806968152,1.561
1785956092622,0.9999791979789734,-0.0046158786863088,-0.0010414791759103,0.0043906806968152,1.571
1785956092633,0.9999797940254213,-0.0046163704246282,-0.0009035255643539,0.004278193693608,1.582
1785956092643,0.9999790191650392,-0.0048727998510003,-0.0007131313323043,0.0042238202877342,1.592
1785956092653,0.9999770522117616,-0.005336093250662,-0.0007157113286666,0.004095661919564,1.602
1785956092664,0.999978005886078,-0.0055386442691087,-0.0005966078024357,0.0036154959816485,1.613
1785956092674,0.999976634979248,-0.0058587407693266,-0.0004333400574978,0.003491889918223,1.623
1785956092683,0.999976634979248,-0.0060510165058076,-0.0002440863027004,0.003181760199368,1.632
1785956092693,0.999976634979248,-0.0060513047501444,-0.0001535541232442,0.0031812123488634,1.642
1785956092703,0.9999759197235109,-0.0061689838767051,5.848152795806527e-06,0.0031802274752408,1.652
1785956092713,0.999975323677063,-0.006377229001373,0.0001690402277745,0.0029768145177513,1.662
1785956092724,0.9999741911888124,-0.0065962481312453,0.0003749473253265,0.0027944364119321,1.673
1785956092734,0.9999732971191406,-0.0067778867669403,0.0005547133041545,0.0026708100922405,1.683
1785956092744,0.9999720454216005,-0.0069915228523314,0.0007504090899601,0.0025524192024022,1.693
1785956092754,0.999970555305481,-0.00717309769243,0.0009416791144758,0.0025512143038213,1.703
1785956092765,0.9999687075614928,-0.0074130990542471,0.0010688836919143,0.0025505230296403,1.714
1785956092773,0.9999682307243348,-0.007561832666397,0.001407183939591,0.0020849641878157,1.722
1785956092785,0.9999669790267944,-0.0078562507405877,0.0015978707233443,0.0013222275301814,1.734
1785956092794,0.999970555305481,-0.0073779299855232,-0.0011469245655462,0.0017212311504408,1.743
1785956092804,0.9999326467514038,-0.0078622139990329,-0.0067035877145826,0.0052931085228919,1.753
1785956092814,0.99993896484375,-0.0050394623540341,-0.0058799660764634,0.0078837750479578,1.763
1785956092825,0.99993497133255,-0.0059432568959891,-0.005957297515124,0.0076923868618905,1.774
1785956092835,0.99993497133255,-0.0059432568959891,-0.005957297515124,0.0076923868618905,1.784
1785956092844,0.99993497133255,-0.0059432568959891,-0.005957297515124,0.0076923868618905,1.793
1785956092854,0.99993497133255,-0.0058520468883216,-0.006041835527867,0.0076934332028031,1.803
1785956092864,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,1.813
1785956092874,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,1.823
1785956092885,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,1.834
1785956092895,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,1.844
1785956092905,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,1.854
1785956092915,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,1.864
1785956092926,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,1.875
1785956092935,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,1.884
1785956092945,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,1.894
1785956092955,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,1.904
1785956092965,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,1.914
1785956092976,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,1.925
1785956092986,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,1.935
1785956092996,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,1.945
1785956093006,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,1.955
1785956093015,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,1.964
1785956093025,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,1.974
1785956093036,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,1.985
1785956093046,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,1.995
1785956093056,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.005
1785956093066,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.015
1785956093077,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.026
1785956093087,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.036
1785956093096,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.045
1785956093106,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.055
1785956093116,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.065
1785956093126,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.075
1785956093137,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.086
1785956093147,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.096
1785956093157,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.106
1785956093167,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.116
1785956093176,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.125
1785956093186,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.135
1785956093197,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.146
1785956093207,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.156
1785956093217,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.166
1785956093227,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.176
1785956093238,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.187
1785956093248,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.197
1785956093258,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.207
1785956093267,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.216
1785956093277,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.226
1785956093288,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.237
1785956093298,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.247
1785956093308,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.257
1785956093318,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.267
1785956093329,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.278
1785956093339,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.288
1785956093349,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.298
1785956093358,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.307
1785956093368,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.317
1785956093378,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.327
1785956093389,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.338
1785956093399,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.348
1785956093409,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.358
1785956093419,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.368
1785956093428,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.377
1785956093438,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.387
1785956093449,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.398
1785956093459,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.408
1785956093469,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.418
1785956093479,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.428
1785956093490,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.439
1785956093500,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.449
1785956093510,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.459
1785956093519,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.468
1785956093529,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.478
1785956093539,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.488
1785956093550,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.499
1785956093560,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.509
1785956093570,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.519
1785956093581,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.53
1785956093591,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.54
1785956093600,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.549
1785956093610,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.559
1785956093620,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.569
1785956093630,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.579
1785956093641,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.59
1785956093651,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.6
1785956093661,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.61
1785956093671,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.62
1785956093680,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.629
1785956093690,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.639
1785956093701,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.65
1785956093711,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.66
1785956093721,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.67
1785956093731,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.68
1785956093742,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.691
1785956093752,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.701
1785956093761,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.71
1785956093771,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.72
1785956093781,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.73
1785956093791,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.74
1785956093802,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.751
1785956093812,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.761
1785956093822,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.771
1785956093832,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.781
1785956093843,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.792
1785956093851,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.8
1785956093862,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.811
1785956093872,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.821
1785956093882,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.831
1785956093893,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.842
1785956093903,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.852
1785956093913,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.862
1785956093923,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.872
1785956093932,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.881
1785956093942,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.891
1785956093953,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.902
1785956093963,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.912
1785956093973,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.922
1785956093983,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.932
1785956093994,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.943
1785956094004,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.953
1785956094013,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.962
1785956094023,0.999935507774353,-0.0057774716988205,-0.0060412627644836,0.0076938848942518,2.972
